Año,Semana,Entidad,Ax_003,Valor
2018,sem07,Yucatán,M,2
2018,sem07,Zacatecas,Sem.,0
2018,sem07,Zacatecas,H,0
2018,sem07,Zacatecas,M,1
2018,sem08,Aguascalientes,Sem.,1
2018,sem08,Aguascalientes,H,0
2018,sem08,Aguascalientes,M,4
2018,sem08,Baja California,Sem.,0
2018,sem08,Baja California,H,3
2018,sem08,Baja California,M,7
2018,sem08,Baja California Sur,Sem.,0
2018,sem08,Baja California Sur,H,0
2018,sem08,Baja California Sur,M,1
2018,sem08,Campeche,Sem.,2
2018,sem08,Campeche,H,2
2018,sem08,Campeche,M,3
2018,sem08,Coahuila,Sem.,0
2018,sem08,Coahuila,H,2
2018,sem08,Coahuila,M,3
2018,sem08,Colima,Sem.,0
2018,sem08,Colima,H,4
2018,sem08,Colima,M,3
2018,sem08,Chiapas,Sem.,1
2018,sem08,Chiapas,H,2
2018,sem08,Chiapas,M,3
2018,sem08,Chihuahua,Sem.,6
2018,sem08,Chihuahua,H,12
2018,sem08,Chihuahua,M,13
2018,sem08,Ciudad de México,Sem.,4
2018,sem08,Ciudad de México,H,10
2018,sem08,Ciudad de México,M,10
2018,sem08,Durango,Sem.,4
2018,sem08,Durango,H,4
2018,sem08,Durango,M,6
2018,sem08,Guanajuato,Sem.,1
2018,sem08,Guanajuato,H,3
2018,sem08,Guanajuato,M,2
2018,sem08,Guerrero,Sem.,1
2018,sem08,Guerrero,H,2
2018,sem08,Guerrero,M,1
2018,sem08,Hidalgo,Sem.,1
2018,sem08,Hidalgo,H,2
2018,sem08,Hidalgo,M,5
2018,sem08,Jalisco,Sem.,4
2018,sem08,Jalisco,H,29
2018,sem08,Jalisco,M,10
2018,sem08,México,Sem.,1
2018,sem08,México,H,6
2018,sem08,México,M,7
2018,sem08,Michoacán,Sem.,2
2018,sem08,Michoacán,H,3
2018,sem08,Michoacán,M,7
2018,sem08,Morelos,Sem.,2
2018,sem08,Morelos,H,2
2018,sem08,Morelos,M,6
2018,sem08,Nayarit,Sem.,3
2018,sem08,Nayarit,H,7
2018,sem08,Nayarit,M,12
2018,sem08,Nuevo León,Sem.,5
2018,sem08,Nuevo León,H,6
2018,sem08,Nuevo León,M,18
2018,sem08,Oaxaca,Sem.,1
2018,sem08,Oaxaca,H,4
2018,sem08,Oaxaca,M,4
2018,sem08,Puebla,Sem.,1
2018,sem08,Puebla,H,7
2018,sem08,Puebla,M,5
2018,sem08,Querétaro,Sem.,2
2018,sem08,Querétaro,H,3
2018,sem08,Querétaro,M,3
2018,sem08,Quintana Roo,Sem.,0
2018,sem08,Quintana Roo,H,3
2018,sem08,Quintana Roo,M,0
2018,sem08,San Luis Potosí,Sem.,0
2018,sem08,San Luis Potosí,H,1
2018,sem08,San Luis Potosí,M,2
2018,sem08,Sinaloa,Sem.,1
2018,sem08,Sinaloa,H,14
2018,sem08,Sinaloa,M,22
2018,sem08,Sonora,Sem.,1
2018,sem08,Sonora,H,3
2018,sem08,Sonora,M,8
2018,sem08,Tabasco,Sem.,1
2018,sem08,Tabasco,H,2
2018,sem08,Tabasco,M,2
2018,sem08,Tamaulipas,Sem.,5
2018,sem08,Tamaulipas,H,15
2018,sem08,Tamaulipas,M,12
2018,sem08,Tlaxcala,Sem.,1
2018,sem08,Tlaxcala,H,0
2018,sem08,Tlaxcala,M,1
2018,sem08,Veracruz,Sem.,7
2018,sem08,Veracruz,H,9
2018,sem08,Veracruz,M,15
2018,sem08,Yucatán,Sem.,2
2018,sem08,Yucatán,H,2
2018,sem08,Yucatán,M,2
2018,sem08,Zacatecas,Sem.,0
2018,sem08,Zacatecas,H,0
2018,sem08,Zacatecas,M,1
2018,sem09,Aguascalientes,Sem.,1
2018,sem09,Aguascalientes,H,0
2018,sem09,Aguascalientes,M,5
2018,sem09,Baja California,Sem.,1
2018,sem09,Baja California,H,3
2018,sem09,Baja California,M,8
2018,sem09,Baja California Sur,Sem.,2
2018,sem09,Baja California Sur,H,1
2018,sem09,Baja California Sur,M,2
2018,sem09,Campeche,Sem.,1
2018,sem09,Campeche,H,2
2018,sem09,Campeche,M,4
2018,sem09,Coahuila,Sem.,0
2018,sem09,Coahuila,H,2
2018,sem09,Coahuila,M,3
2018,sem09,Colima,Sem.,1
2018,sem09,Colima,H,4
2018,sem09,Colima,M,4
2018,sem09,Chiapas,Sem.,2
2018,sem09,Chiapas,H,2
2018,sem09,Chiapas,M,5
2018,sem09,Chihuahua,Sem.,3
2018,sem09,Chihuahua,H,12
2018,sem09,Chihuahua,M,16
2018,sem09,Ciudad de México,Sem.,3
2018,sem09,Ciudad de México,H,12
2018,sem09,Ciudad de México,M,11
2018,sem09,Durango,Sem.,0
2018,sem09,Durango,H,4
2018,sem09,Durango,M,6
2018,sem09,Guanajuato,Sem.,2
2018,sem09,Guanajuato,H,3
2018,sem09,Guanajuato,M,5
2018,sem09,Guerrero,Sem.,0
2018,sem09,Guerrero,H,2
2018,sem09,Guerrero,M,1
2018,sem09,Hidalgo,Sem.,0
2018,sem09,Hidalgo,H,2
2018,sem09,Hidalgo,M,5
2018,sem09,Jalisco,Sem.,4
2018,sem09,Jalisco,H,31
2018,sem09,Jalisco,M,12
2018,sem09,México,Sem.,1
2018,sem09,México,H,7
2018,sem09,México,M,7
2018,sem09,Michoacán,Sem.,0
2018,sem09,Michoacán,H,3
2018,sem09,Michoacán,M,7
2018,sem09,Morelos,Sem.,5
2018,sem09,Morelos,H,4
2018,sem09,Morelos,M,9
2018,sem09,Nayarit,Sem.,4
2018,sem09,Nayarit,H,9
2018,sem09,Nayarit,M,14
2018,sem09,Nuevo León,Sem.,6
2018,sem09,Nuevo León,H,10
2018,sem09,Nuevo León,M,20
2018,sem09,Oaxaca,Sem.,0
2018,sem09,Oaxaca,H,4
2018,sem09,Oaxaca,M,4
2018,sem09,Puebla,Sem.,1
2018,sem09,Puebla,H,7
2018,sem09,Puebla,M,6
2018,sem09,Querétaro,Sem.,0
2018,sem09,Querétaro,H,3
2018,sem09,Querétaro,M,3
2018,sem09,Quintana Roo,Sem.,0
2018,sem09,Quintana Roo,H,3
2018,sem09,Quintana Roo,M,0
2018,sem09,San Luis Potosí,Sem.,1
2018,sem09,San Luis Potosí,H,2
2018,sem09,San Luis Potosí,M,2
2018,sem09,Sinaloa,Sem.,6
2018,sem09,Sinaloa,H,16
2018,sem09,Sinaloa,M,26
2018,sem09,Sonora,Sem.,0
2018,sem09,Sonora,H,3
2018,sem09,Sonora,M,8
2018,sem09,Tabasco,Sem.,1
2018,sem09,Tabasco,H,2
2018,sem09,Tabasco,M,3
2018,sem09,Tamaulipas,Sem.,2
2018,sem09,Tamaulipas,H,15
2018,sem09,Tamaulipas,M,14
2018,sem09,Tlaxcala,Sem.,0
2018,sem09,Tlaxcala,H,0
2018,sem09,Tlaxcala,M,1
2018,sem09,Veracruz,Sem.,2
2018,sem09,Veracruz,H,9
2018,sem09,Veracruz,M,17
2018,sem09,Yucatán,Sem.,0
2018,sem09,Yucatán,H,2
2018,sem09,Yucatán,M,2
2018,sem09,Zacatecas,Sem.,0
2018,sem09,Zacatecas,H,0
2018,sem09,Zacatecas,M,1
2018,sem10,Aguascalientes,Sem.,0
2018,sem10,Aguascalientes,H,0
2018,sem10,Aguascalientes,M,5
2018,sem10,Baja California,Sem.,2
2018,sem10,Baja California,H,5
2018,sem10,Baja California,M,10
2018,sem10,Baja California Sur,Sem.,1
2018,sem10,Baja California Sur,H,1
2018,sem10,Baja California Sur,M,3
2018,sem10,Campeche,Sem.,0
2018,sem10,Campeche,H,2
2018,sem10,Campeche,M,4
2018,sem10,Coahuila,Sem.,0
2018,sem10,Coahuila,H,2
2018,sem10,Coahuila,M,3
2018,sem10,Colima,Sem.,2
2018,sem10,Colima,H,5
2018,sem10,Colima,M,5
2018,sem10,Chiapas,Sem.,1
2018,sem10,Chiapas,H,2
2018,sem10,Chiapas,M,6
2018,sem10,Chihuahua,Sem.,3
2018,sem10,Chihuahua,H,12
2018,sem10,Chihuahua,M,19
2018,sem10,Ciudad de México,Sem.,1
2018,sem10,Ciudad de México,H,12
2018,sem10,Ciudad de México,M,12
2018,sem10,Durango,Sem.,1
2018,sem10,Durango,H,4
2018,sem10,Durango,M,7
2018,sem10,Guanajuato,Sem.,2
2018,sem10,Guanajuato,H,5
2018,sem10,Guanajuato,M,5
2018,sem10,Guerrero,Sem.,0
2018,sem10,Guerrero,H,2
2018,sem10,Guerrero,M,1
2018,sem10,Hidalgo,Sem.,1
2018,sem10,Hidalgo,H,2
2018,sem10,Hidalgo,M,6
2018,sem10,Jalisco,Sem.,4
2018,sem10,Jalisco,H,32
2018,sem10,Jalisco,M,15
2018,sem10,México,Sem.,1
2018,sem10,México,H,7
2018,sem10,México,M,8
2018,sem10,Michoacán,Sem.,4
2018,sem10,Michoacán,H,6
2018,sem10,Michoacán,M,8
2018,sem10,Morelos,Sem.,3
2018,sem10,Morelos,H,5
2018,sem10,Morelos,M,11
2018,sem10,Nayarit,Sem.,3
2018,sem10,Nayarit,H,10
2018,sem10,Nayarit,M,16
2018,sem10,Nuevo León,Sem.,2
2018,sem10,Nuevo León,H,10
2018,sem10,Nuevo León,M,22
2018,sem10,Oaxaca,Sem.,0
2018,sem10,Oaxaca,H,4
2018,sem10,Oaxaca,M,4
2018,sem10,Puebla,Sem.,0
2018,sem10,Puebla,H,7
2018,sem10,Puebla,M,6
2018,sem10,Querétaro,Sem.,2
2018,sem10,Querétaro,H,4
2018,sem10,Querétaro,M,4
2018,sem10,Quintana Roo,Sem.,2
2018,sem10,Quintana Roo,H,4
2018,sem10,Quintana Roo,M,1
2018,sem10,San Luis Potosí,Sem.,2
2018,sem10,San Luis Potosí,H,4
2018,sem10,San Luis Potosí,M,2
2018,sem10,Sinaloa,Sem.,4
2018,sem10,Sinaloa,H,18
2018,sem10,Sinaloa,M,28
2018,sem10,Sonora,Sem.,5
2018,sem10,Sonora,H,5
2018,sem10,Sonora,M,11
2018,sem10,Tabasco,Sem.,2
2018,sem10,Tabasco,H,4
2018,sem10,Tabasco,M,3
2018,sem10,Tamaulipas,Sem.,5
2018,sem10,Tamaulipas,H,18
2018,sem10,Tamaulipas,M,16
2018,sem10,Tlaxcala,Sem.,1
2018,sem10,Tlaxcala,H,1
2018,sem10,Tlaxcala,M,1
2018,sem10,Veracruz,Sem.,3
2018,sem10,Veracruz,H,11
2018,sem10,Veracruz,M,18
2018,sem10,Yucatán,Sem.,1
2018,sem10,Yucatán,H,3
2018,sem10,Yucatán,M,2
2018,sem10,Zacatecas,Sem.,2
2018,sem10,Zacatecas,H,1
2018,sem10,Zacatecas,M,2
2018,sem11,Aguascalientes,Sem.,1
2018,sem11,Aguascalientes,H,0
2018,sem11,Aguascalientes,M,6
2018,sem11,Baja California,Sem.,0
2018,sem11,Baja California,H,5
2018,sem11,Baja California,M,10
2018,sem11,Baja California Sur,Sem.,0
2018,sem11,Baja California Sur,H,1
2018,sem11,Baja California Sur,M,3
2018,sem11,Campeche,Sem.,0
2018,sem11,Campeche,H,2
2018,sem11,Campeche,M,4
2018,sem11,Coahuila,Sem.,0
2018,sem11,Coahuila,H,2
2018,sem11,Coahuila,M,3
2018,sem11,Colima,Sem.,1
2018,sem11,Colima,H,5
2018,sem11,Colima,M,6
2018,sem11,Chiapas,Sem.,1
2018,sem11,Chiapas,H,2
2018,sem11,Chiapas,M,7
2018,sem11,Chihuahua,Sem.,1
2018,sem11,Chihuahua,H,12
2018,sem11,Chihuahua,M,20
2018,sem11,Ciudad de México,Sem.,6
2018,sem11,Ciudad de México,H,16
2018,sem11,Ciudad de México,M,17
2018,sem11,Durango,Sem.,4
2018,sem11,Durango,H,4
2018,sem11,Durango,M,11
2018,sem11,Guanajuato,Sem.,4
2018,sem11,Guanajuato,H,7
2018,sem11,Guanajuato,M,7
2018,sem11,Guerrero,Sem.,1
2018,sem11,Guerrero,H,2
2018,sem11,Guerrero,M,2
2018,sem11,Hidalgo,Sem.,2
2018,sem11,Hidalgo,H,3
2018,sem11,Hidalgo,M,7
2018,sem11,Jalisco,Sem.,4
2018,sem11,Jalisco,H,33
2018,sem11,Jalisco,M,18
2018,sem11,México,Sem.,2
2018,sem11,México,H,9
2018,sem11,México,M,8
2018,sem11,Michoacán,Sem.,2
2018,sem11,Michoacán,H,7
2018,sem11,Michoacán,M,9
2018,sem11,Morelos,Sem.,1
2018,sem11,Morelos,H,6
2018,sem11,Morelos,M,11
2018,sem11,Nayarit,Sem.,4
2018,sem11,Nayarit,H,11
2018,sem11,Nayarit,M,19
2018,sem11,Nuevo León,Sem.,3
2018,sem11,Nuevo León,H,12
2018,sem11,Nuevo León,M,23
2018,sem11,Oaxaca,Sem.,1
2018,sem11,Oaxaca,H,4
2018,sem11,Oaxaca,M,6
2018,sem11,Puebla,Sem.,1
2018,sem11,Puebla,H,7
2018,sem11,Puebla,M,7
2018,sem11,Querétaro,Sem.,1
2018,sem11,Querétaro,H,4
2018,sem11,Querétaro,M,5
2018,sem11,Quintana Roo,Sem.,0
2018,sem11,Quintana Roo,H,4
2018,sem11,Quintana Roo,M,1
2018,sem11,San Luis Potosí,Sem.,2
2018,sem11,San Luis Potosí,H,6
2018,sem11,San Luis Potosí,M,2
2018,sem11,Sinaloa,Sem.,5
2018,sem11,Sinaloa,H,21
2018,sem11,Sinaloa,M,30
2018,sem11,Sonora,Sem.,0
2018,sem11,Sonora,H,5
2018,sem11,Sonora,M,11
2018,sem11,Tabasco,Sem.,0
2018,sem11,Tabasco,H,4
2018,sem11,Tabasco,M,3
2018,sem11,Tamaulipas,Sem.,3
2018,sem11,Tamaulipas,H,19
2018,sem11,Tamaulipas,M,18
2018,sem11,Tlaxcala,Sem.,0
2018,sem11,Tlaxcala,H,1
2018,sem11,Tlaxcala,M,1
2018,sem11,Veracruz,Sem.,3
2018,sem11,Veracruz,H,12
2018,sem11,Veracruz,M,20
2018,sem11,Yucatán,Sem.,0
2018,sem11,Yucatán,H,3
2018,sem11,Yucatán,M,2
2018,sem11,Zacatecas,Sem.,0
2018,sem11,Zacatecas,H,1
2018,sem11,Zacatecas,M,2
2018,sem12,Aguascalientes,Sem.,0
2018,sem12,Aguascalientes,H,0
2018,sem12,Aguascalientes,M,6
2018,sem12,Baja California,Sem.,4
2018,sem12,Baja California,H,7
2018,sem12,Baja California,M,12
2018,sem12,Baja California Sur,Sem.,2
2018,sem12,Baja California Sur,H,3
2018,sem12,Baja California Sur,M,3
2018,sem12,Campeche,Sem.,0
2018,sem12,Campeche,H,2
2018,sem12,Campeche,M,4
2018,sem12,Coahuila,Sem.,1
2018,sem12,Coahuila,H,2
2018,sem12,Coahuila,M,4
2018,sem12,Colima,Sem.,1
2018,sem12,Colima,H,5
2018,sem12,Colima,M,7
2018,sem12,Chiapas,Sem.,1
2018,sem12,Chiapas,H,3
2018,sem12,Chiapas,M,7
2018,sem12,Chihuahua,Sem.,6
2018,sem12,Chihuahua,H,14
2018,sem12,Chihuahua,M,24
2018,sem12,Ciudad de México,Sem.,2
2018,sem12,Ciudad de México,H,16
2018,sem12,Ciudad de México,M,19
2018,sem12,Durango,Sem.,0
2018,sem12,Durango,H,4
2018,sem12,Durango,M,11
2018,sem12,Guanajuato,Sem.,1
2018,sem12,Guanajuato,H,8
2018,sem12,Guanajuato,M,7
2018,sem12,Guerrero,Sem.,0
2018,sem12,Guerrero,H,2
2018,sem12,Guerrero,M,2
2018,sem12,Hidalgo,Sem.,1
2018,sem12,Hidalgo,H,4
2018,sem12,Hidalgo,M,7
2018,sem12,Jalisco,Sem.,12
2018,sem12,Jalisco,H,37
2018,sem12,Jalisco,M,26
2018,sem12,México,Sem.,0
2018,sem12,México,H,9
2018,sem12,México,M,8
2018,sem12,Michoacán,Sem.,2
2018,sem12,Michoacán,H,7
2018,sem12,Michoacán,M,11
2018,sem12,Morelos,Sem.,1
2018,sem12,Morelos,H,6
2018,sem12,Morelos,M,12
2018,sem12,Nayarit,Sem.,4
2018,sem12,Nayarit,H,14
2018,sem12,Nayarit,M,20
2018,sem12,Nuevo León,Sem.,4
2018,sem12,Nuevo León,H,13
2018,sem12,Nuevo León,M,26
2018,sem12,Oaxaca,Sem.,0
2018,sem12,Oaxaca,H,4
2018,sem12,Oaxaca,M,6
2018,sem12,Puebla,Sem.,1
2018,sem12,Puebla,H,8
2018,sem12,Puebla,M,7
2018,sem12,Querétaro,Sem.,0
2018,sem12,Querétaro,H,4
2018,sem12,Querétaro,M,5
2018,sem12,Quintana Roo,Sem.,0
2018,sem12,Quintana Roo,H,4
2018,sem12,Quintana Roo,M,1
2018,sem12,San Luis Potosí,Sem.,0
2018,sem12,San Luis Potosí,H,6
2018,sem12,San Luis Potosí,M,2
2018,sem12,Sinaloa,Sem.,2
2018,sem12,Sinaloa,H,22
2018,sem12,Sinaloa,M,31
2018,sem12,Sonora,Sem.,0
2018,sem12,Sonora,H,5
2018,sem12,Sonora,M,11
2018,sem12,Tabasco,Sem.,0
2018,sem12,Tabasco,H,4
2018,sem12,Tabasco,M,3
2018,sem12,Tamaulipas,Sem.,5
2018,sem12,Tamaulipas,H,24
2018,sem12,Tamaulipas,M,20
2018,sem12,Tlaxcala,Sem.,0
2018,sem12,Tlaxcala,H,1
2018,sem12,Tlaxcala,M,1
2018,sem12,Veracruz,Sem.,2
2018,sem12,Veracruz,H,13
2018,sem12,Veracruz,M,21
2018,sem12,Yucatán,Sem.,0
2018,sem12,Yucatán,H,3
2018,sem12,Yucatán,M,2
2018,sem12,Zacatecas,Sem.,0
2018,sem12,Zacatecas,H,1
2018,sem12,Zacatecas,M,2
2018,sem13,Aguascalientes,Sem.,0
2018,sem13,Aguascalientes,H,0
2018,sem13,Aguascalientes,M,6
2018,sem13,Baja California,Sem.,0
2018,sem13,Baja California,H,7
2018,sem13,Baja California,M,12
2018,sem13,Baja California Sur,Sem.,0
2018,sem13,Baja California Sur,H,3
2018,sem13,Baja California Sur,M,3
2018,sem13,Campeche,Sem.,1
2018,sem13,Campeche,H,2
2018,sem13,Campeche,M,5
2018,sem13,Coahuila,Sem.,1
2018,sem13,Coahuila,H,2
2018,sem13,Coahuila,M,5
2018,sem13,Colima,Sem.,3
2018,sem13,Colima,H,6
2018,sem13,Colima,M,9
2018,sem13,Chiapas,Sem.,0
2018,sem13,Chiapas,H,3
2018,sem13,Chiapas,M,7
2018,sem13,Chihuahua,Sem.,4
2018,sem13,Chihuahua,H,16
2018,sem13,Chihuahua,M,26
2018,sem13,Ciudad de México,Sem.,3
2018,sem13,Ciudad de México,H,16
2018,sem13,Ciudad de México,M,22
2018,sem13,Durango,Sem.,1
2018,sem13,Durango,H,4
2018,sem13,Durango,M,12
2018,sem13,Guanajuato,Sem.,2
2018,sem13,Guanajuato,H,9
2018,sem13,Guanajuato,M,8
2018,sem13,Guerrero,Sem.,0
2018,sem13,Guerrero,H,2
2018,sem13,Guerrero,M,2
2018,sem13,Hidalgo,Sem.,1
2018,sem13,Hidalgo,H,4
2018,sem13,Hidalgo,M,8
2018,sem13,Jalisco,Sem.,4
2018,sem13,Jalisco,H,38
2018,sem13,Jalisco,M,29
2018,sem13,México,Sem.,2
2018,sem13,México,H,11
2018,sem13,México,M,8
2018,sem13,Michoacán,Sem.,4
2018,sem13,Michoacán,H,9
2018,sem13,Michoacán,M,13
2018,sem13,Morelos,Sem.,0
2018,sem13,Morelos,H,6
2018,sem13,Morelos,M,12
2018,sem13,Nayarit,Sem.,2
2018,sem13,Nayarit,H,15
2018,sem13,Nayarit,M,21
2018,sem13,Nuevo León,Sem.,6
2018,sem13,Nuevo León,H,15
2018,sem13,Nuevo León,M,30
2018,sem13,Oaxaca,Sem.,0
2018,sem13,Oaxaca,H,4
2018,sem13,Oaxaca,M,6
2018,sem13,Puebla,Sem.,1
2018,sem13,Puebla,H,8
2018,sem13,Puebla,M,8
2018,sem13,Querétaro,Sem.,0
2018,sem13,Querétaro,H,4
2018,sem13,Querétaro,M,5
2018,sem13,Quintana Roo,Sem.,0
2018,sem13,Quintana Roo,H,4
2018,sem13,Quintana Roo,M,1
2018,sem13,San Luis Potosí,Sem.,0
2018,sem13,San Luis Potosí,H,6
2018,sem13,San Luis Potosí,M,2
2018,sem13,Sinaloa,Sem.,6
2018,sem13,Sinaloa,H,24
2018,sem13,Sinaloa,M,35
2018,sem13,Sonora,Sem.,1
2018,sem13,Sonora,H,6
2018,sem13,Sonora,M,11
2018,sem13,Tabasco,Sem.,0
2018,sem13,Tabasco,H,4
2018,sem13,Tabasco,M,3
2018,sem13,Tamaulipas,Sem.,2
2018,sem13,Tamaulipas,H,25
2018,sem13,Tamaulipas,M,21
2018,sem13,Tlaxcala,Sem.,1
2018,sem13,Tlaxcala,H,1
2018,sem13,Tlaxcala,M,2
2018,sem13,Veracruz,Sem.,1
2018,sem13,Veracruz,H,13
2018,sem13,Veracruz,M,22
2018,sem13,Yucatán,Sem.,1
2018,sem13,Yucatán,H,3
2018,sem13,Yucatán,M,3
2018,sem13,Zacatecas,Sem.,0
2018,sem13,Zacatecas,H,1
2018,sem13,Zacatecas,M,2
2018,sem14,Aguascalientes,Sem.,1
2018,sem14,Aguascalientes,H,1
2018,sem14,Aguascalientes,M,6
2018,sem14,Baja California,Sem.,1
2018,sem14,Baja California,H,8
2018,sem14,Baja California,M,12
2018,sem14,Baja California Sur,Sem.,0
2018,sem14,Baja California Sur,H,3
2018,sem14,Baja California Sur,M,3
2018,sem14,Campeche,Sem.,0
2018,sem14,Campeche,H,2
2018,sem14,Campeche,M,5
2018,sem14,Coahuila,Sem.,1
2018,sem14,Coahuila,H,2
2018,sem14,Coahuila,M,6
2018,sem14,Colima,Sem.,0
2018,sem14,Colima,H,6
2018,sem14,Colima,M,9
2018,sem14,Chiapas,Sem.,1
2018,sem14,Chiapas,H,4
2018,sem14,Chiapas,M,7
2018,sem14,Chihuahua,Sem.,1
2018,sem14,Chihuahua,H,16
2018,sem14,Chihuahua,M,27
2018,sem14,Ciudad de México,Sem.,4
2018,sem14,Ciudad de México,H,19
2018,sem14,Ciudad de México,M,23
2018,sem14,Durango,Sem.,0
2018,sem14,Durango,H,4
2018,sem14,Durango,M,12
2018,sem14,Guanajuato,Sem.,0
2018,sem14,Guanajuato,H,9
2018,sem14,Guanajuato,M,8
2018,sem14,Guerrero,Sem.,0
2018,sem14,Guerrero,H,3
2018,sem14,Guerrero,M,2
2018,sem14,Hidalgo,Sem.,0
2018,sem14,Hidalgo,H,4
2018,sem14,Hidalgo,M,8
2018,sem14,Jalisco,Sem.,6
2018,sem14,Jalisco,H,41
2018,sem14,Jalisco,M,32
2018,sem14,México,Sem.,3
2018,sem14,México,H,11
2018,sem14,México,M,11
2018,sem14,Michoacán,Sem.,1
2018,sem14,Michoacán,H,10
2018,sem14,Michoacán,M,13
2018,sem14,Morelos,Sem.,0
2018,sem14,Morelos,H,6
2018,sem14,Morelos,M,12
2018,sem14,Nayarit,Sem.,0
2018,sem14,Nayarit,H,15
2018,sem14,Nayarit,M,21
2018,sem14,Nuevo León,Sem.,1
2018,sem14,Nuevo León,H,15
2018,sem14,Nuevo León,M,31
2018,sem14,Oaxaca,Sem.,0
2018,sem14,Oaxaca,H,4
2018,sem14,Oaxaca,M,6
2018,sem14,Puebla,Sem.,0
2018,sem14,Puebla,H,8
2018,sem14,Puebla,M,8
2018,sem14,Querétaro,Sem.,1
2018,sem14,Querétaro,H,4
2018,sem14,Querétaro,M,6
2018,sem14,Quintana Roo,Sem.,0
2018,sem14,Quintana Roo,H,4
2018,sem14,Quintana Roo,M,1
2018,sem14,San Luis Potosí,Sem.,1
2018,sem14,San Luis Potosí,H,6
2018,sem14,San Luis Potosí,M,3
2018,sem14,Sinaloa,Sem.,4
2018,sem14,Sinaloa,H,27
2018,sem14,Sinaloa,M,36
2018,sem14,Sonora,Sem.,0
2018,sem14,Sonora,H,6
2018,sem14,Sonora,M,11
2018,sem14,Tabasco,Sem.,0
2018,sem14,Tabasco,H,4
2018,sem14,Tabasco,M,3
2018,sem14,Tamaulipas,Sem.,3
2018,sem14,Tamaulipas,H,26
2018,sem14,Tamaulipas,M,23
2018,sem14,Tlaxcala,Sem.,0
2018,sem14,Tlaxcala,H,1
2018,sem14,Tlaxcala,M,2
2018,sem14,Veracruz,Sem.,5
2018,sem14,Veracruz,H,14
2018,sem14,Veracruz,M,26
2018,sem14,Yucatán,Sem.,0
2018,sem14,Yucatán,H,3
2018,sem14,Yucatán,M,3
2018,sem14,Zacatecas,Sem.,1
2018,sem14,Zacatecas,H,1
2018,sem14,Zacatecas,M,3
2018,sem15,Aguascalientes,Sem.,0
2018,sem15,Aguascalientes,H,1
2018,sem15,Aguascalientes,M,6
2018,sem15,Baja California,Sem.,0
2018,sem15,Baja California,H,8
2018,sem15,Baja California,M,12
2018,sem15,Baja California Sur,Sem.,0
2018,sem15,Baja California Sur,H,3
2018,sem15,Baja California Sur,M,3
2018,sem15,Campeche,Sem.,0
2018,sem15,Campeche,H,2
2018,sem15,Campeche,M,5
2018,sem15,Coahuila,Sem.,0
2018,sem15,Coahuila,H,2
2018,sem15,Coahuila,M,6
2018,sem15,Colima,Sem.,4
2018,sem15,Colima,H,8
2018,sem15,Colima,M,11
2018,sem15,Chiapas,Sem.,3
2018,sem15,Chiapas,H,4
2018,sem15,Chiapas,M,10
2018,sem15,Chihuahua,Sem.,3
2018,sem15,Chihuahua,H,16
2018,sem15,Chihuahua,M,30
2018,sem15,Ciudad de México,Sem.,4
2018,sem15,Ciudad de México,H,21
2018,sem15,Ciudad de México,M,25
2018,sem15,Durango,Sem.,1
2018,sem15,Durango,H,4
2018,sem15,Durango,M,13
2018,sem15,Guanajuato,Sem.,0
2018,sem15,Guanajuato,H,9
2018,sem15,Guanajuato,M,8
2018,sem15,Guerrero,Sem.,2
2018,sem15,Guerrero,H,3
2018,sem15,Guerrero,M,4
2018,sem15,Hidalgo,Sem.,1
2018,sem15,Hidalgo,H,5
2018,sem15,Hidalgo,M,8
2018,sem15,Jalisco,Sem.,4
2018,sem15,Jalisco,H,41
2018,sem15,Jalisco,M,36
2018,sem15,México,Sem.,0
2018,sem15,México,H,11
2018,sem15,México,M,11
2018,sem15,Michoacán,Sem.,1
2018,sem15,Michoacán,H,11
2018,sem15,Michoacán,M,13
2018,sem15,Morelos,Sem.,0
2018,sem15,Morelos,H,6
2018,sem15,Morelos,M,12
2018,sem15,Nayarit,Sem.,1
2018,sem15,Nayarit,H,15
2018,sem15,Nayarit,M,22
2018,sem15,Nuevo León,Sem.,5
2018,sem15,Nuevo León,H,17
2018,sem15,Nuevo León,M,34
2018,sem15,Oaxaca,Sem.,0
2018,sem15,Oaxaca,H,4
2018,sem15,Oaxaca,M,6
2018,sem15,Puebla,Sem.,0
2018,sem15,Puebla,H,8
2018,sem15,Puebla,M,9
2018,sem15,Querétaro,Sem.,0
2018,sem15,Querétaro,H,4
2018,sem15,Querétaro,M,6
2018,sem15,Quintana Roo,Sem.,0
2018,sem15,Quintana Roo,H,4
2018,sem15,Quintana Roo,M,1
2018,sem15,San Luis Potosí,Sem.,1
2018,sem15,San Luis Potosí,H,7
2018,sem15,San Luis Potosí,M,3
2018,sem15,Sinaloa,Sem.,3
2018,sem15,Sinaloa,H,28
2018,sem15,Sinaloa,M,38
2018,sem15,Sonora,Sem.,5
2018,sem15,Sonora,H,7
2018,sem15,Sonora,M,15
2018,sem15,Tabasco,Sem.,0
2018,sem15,Tabasco,H,4
2018,sem15,Tabasco,M,3
2018,sem15,Tamaulipas,Sem.,2
2018,sem15,Tamaulipas,H,28
2018,sem15,Tamaulipas,M,23
2018,sem15,Tlaxcala,Sem.,0
2018,sem15,Tlaxcala,H,1
2018,sem15,Tlaxcala,M,2
2018,sem15,Veracruz,Sem.,4
